trade_id,timestamp,market_id,buyer,seller,price,quantity,aggressor_side,label
T003038,2026-06-01 12:01:51,SP500-ABOVE-6000-JUN,ACCT016,ACCT025,40,200,buy,clean
T003039,2026-06-01 12:01:54,PRES-2028-DEM,ACCT013,ACCT019,62,162,sell,clean
T003040,2026-06-01 12:01:57,FED-CUT-JUL26,ACCT028,ACCT002,87,23,buy,clean
T003041,2026-06-01 12:02:00,PRES-2028-DEM,ACCT015,ACCT034,38,69,buy,clean
T003042,2026-06-01 12:02:03,SP500-ABOVE-6000-JUN,ACCT015,ACCT035,35,15,sell,clean
T003043,2026-06-01 12:02:06,PRES-2028-DEM,ACCT039,ACCT037,65,93,buy,clean
T003044,2026-06-01 12:02:09,SP500-ABOVE-6000-JUN,ACCT017,ACCT002,51,161,sell,clean
T003045,2026-06-01 12:02:12,PRES-2028-DEM,ACCT001,ACCT027,56,147,sell,clean
T003046,2026-06-01 12:02:15,SP500-ABOVE-6000-JUN,ACCT023,ACCT017,45,110,sell,clean
T003047,2026-06-01 12:02:18,SP500-ABOVE-6000-JUN,ACCT031,ACCT023,53,88,buy,clean
T003048,2026-06-01 12:02:21,SP500-ABOVE-6000-JUN,ACCT005,ACCT029,52,149,sell,clean
T003049,2026-06-01 12:02:24,SP500-ABOVE-6000-JUN,ACCT008,ACCT027,46,42,sell,clean
T003050,2026-06-01 12:02:27,SP500-ABOVE-6000-JUN,ACCT003,ACCT004,51,143,buy,clean
T003051,2026-06-01 12:02:30,FED-CUT-JUL26,ACCT029,ACCT026,68,62,buy,clean
T003052,2026-06-01 12:02:33,PRES-2028-DEM,ACCT019,ACCT012,32,63,sell,clean
T003053,2026-06-01 12:02:36,PRES-2028-DEM,ACCT031,ACCT011,40,183,sell,clean
T003054,2026-06-01 12:02:39,PRES-2028-DEM,ACCT014,ACCT004,60,84,sell,clean
T003055,2026-06-01 12:02:42,PRES-2028-DEM,ACCT022,ACCT034,26,187,buy,clean
T003056,2026-06-01 12:02:45,FED-CUT-JUL26,ACCT005,ACCT001,34,30,sell,clean
T003057,2026-06-01 12:02:48,FED-CUT-JUL26,ACCT017,ACCT025,48,27,buy,clean
T003058,2026-06-01 12:02:51,FED-CUT-JUL26,ACCT012,ACCT020,59,188,sell,clean
T003059,2026-06-01 12:02:54,SP500-ABOVE-6000-JUN,ACCT031,ACCT019,28,187,sell,clean
T003060,2026-06-01 12:02:57,SP500-ABOVE-6000-JUN,ACCT008,ACCT010,46,25,buy,clean
T003061,2026-06-01 12:03:00,PRES-2028-DEM,ACCT011,ACCT026,18,16,sell,clean
T003062,2026-06-01 12:03:03,FED-CUT-JUL26,ACCT024,ACCT014,42,147,sell,clean
T003063,2026-06-01 12:03:06,SP500-ABOVE-6000-JUN,ACCT034,ACCT009,70,1,buy,clean
T003064,2026-06-01 12:03:09,SP500-ABOVE-6000-JUN,ACCT038,ACCT002,29,125,buy,clean
T003065,2026-06-01 12:03:12,PRES-2028-DEM,ACCT032,ACCT003,27,132,buy,clean
T003066,2026-06-01 12:03:15,SP500-ABOVE-6000-JUN,ACCT028,ACCT032,47,105,buy,clean
T003067,2026-06-01 12:03:18,FED-CUT-JUL26,ACCT018,ACCT022,39,110,sell,clean
T003068,2026-06-01 12:03:21,SP500-ABOVE-6000-JUN,ACCT033,ACCT011,36,151,sell,clean
T003069,2026-06-01 12:03:24,PRES-2028-DEM,ACCT013,ACCT020,46,39,buy,clean
T003070,2026-06-01 12:03:27,PRES-2028-DEM,ACCT004,ACCT014,63,170,sell,clean
T003071,2026-06-01 12:03:30,PRES-2028-DEM,ACCT016,ACCT001,35,9,sell,clean
T003072,2026-06-01 12:03:33,PRES-2028-DEM,ACCT028,ACCT033,40,70,sell,clean
T003073,2026-06-01 12:03:36,FED-CUT-JUL26,ACCT036,ACCT013,33,152,buy,clean
T003074,2026-06-01 12:03:39,FED-CUT-JUL26,ACCT039,ACCT014,54,60,buy,clean
T003075,2026-06-01 12:03:42,FED-CUT-JUL26,ACCT026,ACCT011,53,60,sell,clean
T003076,2026-06-01 12:03:45,PRES-2028-DEM,ACCT022,ACCT038,50,59,sell,clean
T003077,2026-06-01 12:03:48,FED-CUT-JUL26,ACCT010,ACCT014,49,53,sell,clean
T003078,2026-06-01 12:03:51,PRES-2028-DEM,ACCT008,ACCT035,60,137,sell,clean
T003079,2026-06-01 12:03:54,SP500-ABOVE-6000-JUN,ACCT032,ACCT036,48,119,buy,clean
T003080,2026-06-01 12:03:57,SP500-ABOVE-6000-JUN,ACCT024,ACCT008,37,169,sell,clean
T003081,2026-06-01 12:04:00,SP500-ABOVE-6000-JUN,ACCT023,ACCT020,42,37,buy,clean
T003082,2026-06-01 12:04:03,FED-CUT-JUL26,ACCT040,ACCT011,47,53,buy,clean
T003083,2026-06-01 12:04:06,FED-CUT-JUL26,ACCT040,ACCT014,47,135,buy,clean
T003084,2026-06-01 12:04:09,SP500-ABOVE-6000-JUN,ACCT030,ACCT034,61,21,sell,clean
T003085,2026-06-01 12:04:12,SP500-ABOVE-6000-JUN,ACCT024,ACCT038,55,89,sell,clean
T003086,2026-06-01 12:04:15,FED-CUT-JUL26,ACCT028,ACCT034,35,10,sell,clean
T003087,2026-06-01 12:04:18,FED-CUT-JUL26,ACCT006,ACCT020,57,137,sell,clean
T003088,2026-06-01 12:04:21,SP500-ABOVE-6000-JUN,ACCT040,ACCT006,50,136,sell,clean
T003089,2026-06-01 12:04:24,FED-CUT-JUL26,ACCT011,ACCT010,58,195,sell,clean
T003090,2026-06-01 12:04:27,SP500-ABOVE-6000-JUN,ACCT027,ACCT015,42,87,sell,clean
T003091,2026-06-01 12:04:30,FED-CUT-JUL26,ACCT019,ACCT027,36,168,sell,clean
T003092,2026-06-01 12:04:33,FED-CUT-JUL26,ACCT014,ACCT003,68,24,buy,clean
T003093,2026-06-01 12:04:36,FED-CUT-JUL26,ACCT015,ACCT011,42,119,buy,clean
T003094,2026-06-01 12:04:39,SP500-ABOVE-6000-JUN,ACCT029,ACCT018,35,17,sell,clean
T003095,2026-06-01 12:04:42,PRES-2028-DEM,ACCT039,ACCT001,45,102,buy,clean
T003096,2026-06-01 12:04:45,FED-CUT-JUL26,ACCT029,ACCT036,62,51,sell,clean
T003097,2026-06-01 12:04:48,FED-CUT-JUL26,ACCT006,ACCT031,71,158,buy,clean
T003098,2026-06-01 12:04:51,FED-CUT-JUL26,ACCT024,ACCT036,57,193,sell,clean
T003099,2026-06-01 12:04:54,SP500-ABOVE-6000-JUN,ACCT020,ACCT017,68,177,buy,clean
T003100,2026-06-01 12:04:57,SP500-ABOVE-6000-JUN,ACCT021,ACCT009,34,169,sell,clean
T003101,2026-06-01 12:05:00,PRES-2028-DEM,ACCT036,ACCT013,29,78,sell,clean
T003102,2026-06-01 12:05:03,SP500-ABOVE-6000-JUN,ACCT033,ACCT016,59,68,sell,clean
T003103,2026-06-01 12:05:06,SP500-ABOVE-6000-JUN,ACCT014,ACCT033,56,83,buy,clean
T003104,2026-06-01 12:05:09,SP500-ABOVE-6000-JUN,ACCT038,ACCT025,45,164,buy,clean
T003105,2026-06-01 12:05:12,PRES-2028-DEM,ACCT023,ACCT017,34,46,buy,clean
T003106,2026-06-01 12:05:15,PRES-2028-DEM,ACCT033,ACCT029,63,12,buy,clean
T003107,2026-06-01 12:05:18,FED-CUT-JUL26,ACCT028,ACCT001,63,16,buy,clean
T003108,2026-06-01 12:05:21,FED-CUT-JUL26,ACCT028,ACCT038,64,21,sell,clean
T003109,2026-06-01 12:05:24,FED-CUT-JUL26,ACCT003,ACCT016,46,104,sell,clean
T003110,2026-06-01 12:05:27,SP500-ABOVE-6000-JUN,ACCT005,ACCT037,52,78,buy,clean
T003111,2026-06-01 12:05:30,FED-CUT-JUL26,ACCT009,ACCT035,33,103,buy,clean
T003112,2026-06-01 12:05:33,SP500-ABOVE-6000-JUN,ACCT001,ACCT002,55,124,buy,clean
T003113,2026-06-01 12:05:36,FED-CUT-JUL26,ACCT023,ACCT030,62,96,buy,clean
T003114,2026-06-01 12:05:39,SP500-ABOVE-6000-JUN,ACCT008,ACCT013,64,186,sell,clean
T003115,2026-06-01 12:05:42,PRES-2028-DEM,ACCT038,ACCT015,57,137,sell,clean
T003116,2026-06-01 12:05:45,FED-CUT-JUL26,ACCT005,ACCT031,51,80,buy,clean
T003117,2026-06-01 12:05:48,FED-CUT-JUL26,ACCT002,ACCT032,66,154,sell,clean
T003118,2026-06-01 12:05:51,PRES-2028-DEM,ACCT005,ACCT013,47,35,buy,clean
T003119,2026-06-01 12:05:54,PRES-2028-DEM,ACCT031,ACCT005,62,93,sell,clean
T003120,2026-06-01 12:05:57,PRES-2028-DEM,ACCT025,ACCT026,64,47,sell,clean
T003121,2026-06-01 12:06:00,FED-CUT-JUL26,ACCT038,ACCT024,61,126,buy,clean
T003122,2026-06-01 12:06:03,PRES-2028-DEM,ACCT005,ACCT035,55,187,buy,clean
T003123,2026-06-01 12:06:06,PRES-2028-DEM,ACCT021,ACCT023,32,197,sell,clean
T003124,2026-06-01 12:06:09,PRES-2028-DEM,ACCT008,ACCT019,54,111,buy,clean
T003125,2026-06-01 12:06:12,SP500-ABOVE-6000-JUN,ACCT026,ACCT036,59,8,sell,clean
T003126,2026-06-01 12:06:15,PRES-2028-DEM,ACCT014,ACCT028,56,71,buy,clean
T003127,2026-06-01 12:06:18,FED-CUT-JUL26,ACCT003,ACCT035,44,128,buy,clean
T003128,2026-06-01 12:06:21,FED-CUT-JUL26,ACCT028,ACCT037,45,91,buy,clean
T003129,2026-06-01 12:06:24,SP500-ABOVE-6000-JUN,ACCT003,ACCT027,58,117,sell,clean
T003130,2026-06-01 12:06:27,PRES-2028-DEM,ACCT040,ACCT035,59,168,buy,clean
T003131,2026-06-01 12:06:30,FED-CUT-JUL26,ACCT006,ACCT020,60,5,sell,clean
T003132,2026-06-01 12:06:33,PRES-2028-DEM,ACCT021,ACCT013,42,74,sell,clean
T003133,2026-06-01 12:06:36,FED-CUT-JUL26,ACCT013,ACCT003,73,74,sell,clean
T003134,2026-06-01 12:06:39,FED-CUT-JUL26,ACCT025,ACCT034,38,35,sell,clean
T003135,2026-06-01 12:06:42,PRES-2028-DEM,ACCT008,ACCT025,34,139,sell,clean
T003136,2026-06-01 12:06:45,SP500-ABOVE-6000-JUN,ACCT009,ACCT018,54,141,sell,clean
T003137,2026-06-01 12:06:48,FED-CUT-JUL26,ACCT011,ACCT032,49,76,buy,clean
T003138,2026-06-01 12:06:51,FED-CUT-JUL26,ACCT009,ACCT014,74,83,buy,clean
T003139,2026-06-01 12:06:54,FED-CUT-JUL26,ACCT025,ACCT003,60,134,sell,clean
T003140,2026-06-01 12:06:57,FED-CUT-JUL26,ACCT004,ACCT022,50,93,buy,clean
T003141,2026-06-01 12:07:00,PRES-2028-DEM,ACCT033,ACCT018,41,85,buy,clean
T003142,2026-06-01 12:07:03,SP500-ABOVE-6000-JUN,ACCT008,ACCT001,30,149,sell,clean
T003143,2026-06-01 12:07:06,FED-CUT-JUL26,ACCT005,ACCT018,64,138,sell,clean
T003144,2026-06-01 12:07:09,SP500-ABOVE-6000-JUN,ACCT030,ACCT031,37,177,sell,clean
T003145,2026-06-01 12:07:12,FED-CUT-JUL26,ACCT034,ACCT010,51,160,buy,clean
T003146,2026-06-01 12:07:15,SP500-ABOVE-6000-JUN,ACCT025,ACCT010,54,105,sell,clean
T003147,2026-06-01 12:07:18,SP500-ABOVE-6000-JUN,ACCT022,ACCT024,36,73,sell,clean
T003148,2026-06-01 12:07:21,FED-CUT-JUL26,ACCT033,ACCT034,56,192,sell,clean
T003149,2026-06-01 12:07:24,PRES-2028-DEM,ACCT009,ACCT021,51,120,buy,clean
T003150,2026-06-01 12:07:27,FED-CUT-JUL26,ACCT022,ACCT024,52,48,sell,clean
T003151,2026-06-01 12:07:30,FED-CUT-JUL26,ACCT028,ACCT025,66,137,buy,clean
T003152,2026-06-01 12:07:33,SP500-ABOVE-6000-JUN,ACCT029,ACCT006,48,161,sell,clean
T003153,2026-06-01 12:07:36,PRES-2028-DEM,ACCT025,ACCT036,45,96,buy,clean
T003154,2026-06-01 12:07:39,PRES-2028-DEM,ACCT031,ACCT019,43,66,sell,clean
T003155,2026-06-01 12:07:42,FED-CUT-JUL26,ACCT006,ACCT018,59,152,sell,clean
T003156,2026-06-01 12:07:45,PRES-2028-DEM,ACCT014,ACCT005,36,123,buy,clean
T003157,2026-06-01 12:07:48,PRES-2028-DEM,ACCT018,ACCT038,56,111,sell,clean
T003158,2026-06-01 12:07:51,SP500-ABOVE-6000-JUN,ACCT014,ACCT020,51,154,sell,clean
T003159,2026-06-01 12:07:54,SP500-ABOVE-6000-JUN,ACCT027,ACCT005,48,24,sell,clean
T003160,2026-06-01 12:07:57,SP500-ABOVE-6000-JUN,ACCT038,ACCT010,40,117,sell,clean
T003161,2026-06-01 12:08:00,FED-CUT-JUL26,ACCT038,ACCT003,57,31,buy,clean
T003162,2026-06-01 12:08:03,FED-CUT-JUL26,ACCT017,ACCT036,73,4,sell,clean
T003163,2026-06-01 12:08:06,SP500-ABOVE-6000-JUN,ACCT034,ACCT014,54,80,sell,clean
T003164,2026-06-01 12:08:09,PRES-2028-DEM,ACCT015,ACCT026,32,196,sell,clean
T003165,2026-06-01 12:08:12,FED-CUT-JUL26,ACCT025,ACCT009,69,40,buy,clean
T003166,2026-06-01 12:08:15,PRES-2028-DEM,ACCT033,ACCT027,59,124,sell,clean
T003167,2026-06-01 12:08:18,PRES-2028-DEM,ACCT039,ACCT014,50,77,sell,clean
T003168,2026-06-01 12:08:21,PRES-2028-DEM,ACCT026,ACCT003,61,60,buy,clean
T003169,2026-06-01 12:08:24,FED-CUT-JUL26,ACCT014,ACCT022,30,149,buy,clean
T003170,2026-06-01 12:08:27,FED-CUT-JUL26,ACCT023,ACCT007,55,31,buy,clean
T003171,2026-06-01 12:08:30,PRES-2028-DEM,ACCT031,ACCT002,43,58,sell,clean
T003172,2026-06-01 12:08:33,FED-CUT-JUL26,ACCT022,ACCT038,43,142,sell,clean
T003173,2026-06-01 12:08:36,FED-CUT-JUL26,ACCT037,ACCT013,57,105,buy,clean
T003174,2026-06-01 12:08:39,FED-CUT-JUL26,ACCT026,ACCT030,37,125,sell,clean
T003175,2026-06-01 12:08:42,PRES-2028-DEM,ACCT020,ACCT006,7,19,sell,clean
T003176,2026-06-01 12:08:45,SP500-ABOVE-6000-JUN,ACCT035,ACCT020,59,34,buy,clean
T003177,2026-06-01 12:08:48,FED-CUT-JUL26,ACCT026,ACCT008,48,25,buy,clean
T003178,2026-06-01 12:08:51,SP500-ABOVE-6000-JUN,ACCT001,ACCT020,45,106,sell,clean
T003179,2026-06-01 12:08:54,FED-CUT-JUL26,ACCT038,ACCT039,50,186,sell,clean
T003180,2026-06-01 12:08:57,SP500-ABOVE-6000-JUN,ACCT039,ACCT002,43,169,buy,clean
T003181,2026-06-01 12:09:00,PRES-2028-DEM,ACCT025,ACCT030,38,119,buy,clean
T003182,2026-06-01 12:09:03,SP500-ABOVE-6000-JUN,ACCT026,ACCT008,57,50,sell,clean
T003183,2026-06-01 12:09:06,PRES-2028-DEM,ACCT004,ACCT024,38,145,sell,clean
T003184,2026-06-01 12:09:09,FED-CUT-JUL26,ACCT007,ACCT024,38,159,buy,clean
T003185,2026-06-01 12:09:12,PRES-2028-DEM,ACCT022,ACCT020,47,120,sell,clean
T003186,2026-06-01 12:09:15,SP500-ABOVE-6000-JUN,ACCT028,ACCT033,42,177,sell,clean
T003187,2026-06-01 12:09:18,SP500-ABOVE-6000-JUN,ACCT031,ACCT013,63,123,sell,clean
T003188,2026-06-01 12:09:21,FED-CUT-JUL26,ACCT004,ACCT011,44,102,sell,clean
T003189,2026-06-01 12:09:24,FED-CUT-JUL26,ACCT022,ACCT034,31,99,sell,clean
T003190,2026-06-01 12:09:27,SP500-ABOVE-6000-JUN,ACCT016,ACCT018,65,82,buy,clean
T003191,2026-06-01 12:09:30,PRES-2028-DEM,ACCT029,ACCT032,58,144,sell,clean
T003192,2026-06-01 12:09:33,FED-CUT-JUL26,ACCT022,ACCT002,51,90,sell,clean
T003193,2026-06-01 12:09:36,PRES-2028-DEM,ACCT035,ACCT014,54,104,buy,clean
T003194,2026-06-01 12:09:39,SP500-ABOVE-6000-JUN,ACCT025,ACCT020,64,179,sell,clean
T003195,2026-06-01 12:09:42,PRES-2028-DEM,ACCT018,ACCT006,38,99,buy,clean
T003196,2026-06-01 12:09:45,PRES-2028-DEM,ACCT010,ACCT027,44,137,sell,clean
T003197,2026-06-01 12:09:48,FED-CUT-JUL26,ACCT030,ACCT018,44,101,sell,clean
T003198,2026-06-01 12:09:51,PRES-2028-DEM,ACCT032,ACCT013,56,122,sell,clean
T003199,2026-06-01 12:09:54,SP500-ABOVE-6000-JUN,ACCT037,ACCT019,51,23,buy,clean
T003200,2026-06-01 12:09:57,SP500-ABOVE-6000-JUN,ACCT008,ACCT039,44,133,sell,clean
T003201,2026-06-01 12:10:00,PRES-2028-DEM,ACCT034,ACCT013,73,6,sell,clean
T003202,2026-06-01 12:10:03,FED-CUT-JUL26,ACCT029,ACCT024,46,136,buy,clean
T003203,2026-06-01 12:10:06,SP500-ABOVE-6000-JUN,ACCT012,ACCT027,69,8,sell,clean
T003204,2026-06-01 12:10:09,PRES-2028-DEM,ACCT031,ACCT006,32,139,buy,clean
T003205,2026-06-01 12:10:12,SP500-ABOVE-6000-JUN,ACCT026,ACCT007,60,33,buy,clean
T003206,2026-06-01 12:10:15,SP500-ABOVE-6000-JUN,ACCT038,ACCT034,79,27,buy,clean
T003207,2026-06-01 12:10:18,FED-CUT-JUL26,ACCT001,ACCT022,62,3,sell,clean
T003208,2026-06-01 12:10:21,FED-CUT-JUL26,ACCT008,ACCT002,53,127,buy,clean
T003209,2026-06-01 12:10:24,SP500-ABOVE-6000-JUN,ACCT020,ACCT029,40,51,buy,clean
T003210,2026-06-01 12:10:27,FED-CUT-JUL26,ACCT030,ACCT014,28,169,sell,clean
T003211,2026-06-01 12:10:30,FED-CUT-JUL26,ACCT012,ACCT033,51,31,sell,clean
T003212,2026-06-01 12:10:33,PRES-2028-DEM,ACCT028,ACCT032,49,160,sell,clean
T003213,2026-06-01 12:10:36,SP500-ABOVE-6000-JUN,ACCT037,ACCT021,65,7,buy,clean
T003214,2026-06-01 12:10:39,FED-CUT-JUL26,ACCT028,ACCT001,62,40,sell,clean
T003215,2026-06-01 12:10:42,SP500-ABOVE-6000-JUN,ACCT003,ACCT009,37,160,sell,clean
T003216,2026-06-01 12:10:45,SP500-ABOVE-6000-JUN,ACCT011,ACCT016,30,91,sell,clean
T003217,2026-06-01 12:10:48,SP500-ABOVE-6000-JUN,ACCT038,ACCT008,53,16,buy,clean
T003218,2026-06-01 12:10:51,PRES-2028-DEM,ACCT039,ACCT023,53,84,buy,clean
T003219,2026-06-01 12:10:54,SP500-ABOVE-6000-JUN,ACCT035,ACCT009,43,178,sell,clean
T003220,2026-06-01 12:10:57,PRES-2028-DEM,ACCT003,ACCT037,52,89,sell,clean
T003221,2026-06-01 12:11:00,FED-CUT-JUL26,ACCT029,ACCT032,29,151,buy,clean
T003222,2026-06-01 12:11:03,PRES-2028-DEM,ACCT024,ACCT006,36,174,buy,clean
T003223,2026-06-01 12:11:06,SP500-ABOVE-6000-JUN,ACCT023,ACCT007,42,93,sell,clean
T003224,2026-06-01 12:11:09,SP500-ABOVE-6000-JUN,ACCT006,ACCT022,63,63,buy,clean
T003225,2026-06-01 12:11:12,SP500-ABOVE-6000-JUN,ACCT022,ACCT020,48,100,buy,clean
T003226,2026-06-01 12:11:15,FED-CUT-JUL26,ACCT038,ACCT008,67,189,buy,clean
T003227,2026-06-01 12:11:18,FED-CUT-JUL26,ACCT003,ACCT016,52,106,sell,clean
T003228,2026-06-01 12:11:21,FED-CUT-JUL26,ACCT033,ACCT005,59,183,buy,clean
T003229,2026-06-01 12:11:24,FED-CUT-JUL26,ACCT029,ACCT032,58,148,buy,clean
T003230,2026-06-01 12:11:27,SP500-ABOVE-6000-JUN,ACCT029,ACCT010,61,64,sell,clean
T003231,2026-06-01 12:11:30,PRES-2028-DEM,ACCT019,ACCT022,62,73,sell,clean
T003232,2026-06-01 12:11:33,PRES-2028-DEM,ACCT028,ACCT009,55,108,sell,clean
T003233,2026-06-01 12:11:36,PRES-2028-DEM,ACCT022,ACCT002,68,111,sell,clean
T003234,2026-06-01 12:11:39,PRES-2028-DEM,ACCT010,ACCT032,58,93,buy,clean
T003235,2026-06-01 12:11:42,SP500-ABOVE-6000-JUN,ACCT013,ACCT018,70,164,buy,clean
T003236,2026-06-01 12:11:45,FED-CUT-JUL26,ACCT036,ACCT016,52,160,sell,clean
T003237,2026-06-01 12:11:48,FED-CUT-JUL26,ACCT036,ACCT014,56,169,sell,clean
T003238,2026-06-01 12:11:51,SP500-ABOVE-6000-JUN,ACCT023,ACCT001,43,149,buy,clean
T003239,2026-06-01 12:11:54,PRES-2028-DEM,ACCT019,ACCT013,54,85,sell,clean
T003240,2026-06-01 12:11:57,SP500-ABOVE-6000-JUN,ACCT030,ACCT038,51,99,buy,clean
T003241,2026-06-01 12:12:00,SP500-ABOVE-6000-JUN,ACCT034,ACCT033,33,7,buy,clean
T003242,2026-06-01 12:12:03,SP500-ABOVE-6000-JUN,ACCT013,ACCT039,55,53,buy,clean
T003243,2026-06-01 12:12:06,PRES-2028-DEM,ACCT040,ACCT013,42,182,buy,clean
T003244,2026-06-01 12:12:09,PRES-2028-DEM,ACCT001,ACCT016,33,133,buy,clean
T003245,2026-06-01 12:12:12,SP500-ABOVE-6000-JUN,ACCT020,ACCT019,62,26,sell,clean
T003246,2026-06-01 12:12:15,FED-CUT-JUL26,ACCT009,ACCT001,40,180,buy,clean
T003247,2026-06-01 12:12:18,FED-CUT-JUL26,ACCT028,ACCT019,43,106,sell,clean
T003248,2026-06-01 12:12:21,SP500-ABOVE-6000-JUN,ACCT013,ACCT011,51,112,sell,clean
T003249,2026-06-01 12:12:24,SP500-ABOVE-6000-JUN,ACCT036,ACCT031,27,70,buy,clean
T003250,2026-06-01 12:12:27,PRES-2028-DEM,ACCT020,ACCT017,37,146,sell,clean
T003251,2026-06-01 12:12:30,FED-CUT-JUL26,ACCT026,ACCT020,45,72,buy,clean
T003252,2026-06-01 12:12:33,SP500-ABOVE-6000-JUN,ACCT037,ACCT025,46,100,sell,clean
T003253,2026-06-01 12:12:36,PRES-2028-DEM,ACCT035,ACCT012,58,38,buy,clean
T003254,2026-06-01 12:12:39,PRES-2028-DEM,ACCT012,ACCT004,51,125,sell,clean
T003255,2026-06-01 12:12:42,FED-CUT-JUL26,ACCT032,ACCT020,40,84,sell,clean
T003256,2026-06-01 12:12:45,FED-CUT-JUL26,ACCT038,ACCT025,39,84,sell,clean
T003257,2026-06-01 12:12:48,SP500-ABOVE-6000-JUN,ACCT001,ACCT004,58,189,buy,clean
T003258,2026-06-01 12:12:51,FED-CUT-JUL26,ACCT039,ACCT017,52,58,buy,clean
T003259,2026-06-01 12:12:54,FED-CUT-JUL26,ACCT028,ACCT023,53,65,buy,clean
T003260,2026-06-01 12:12:57,SP500-ABOVE-6000-JUN,ACCT033,ACCT028,37,26,sell,clean
T003261,2026-06-01 12:13:00,SP500-ABOVE-6000-JUN,ACCT037,ACCT006,36,172,buy,clean
T003262,2026-06-01 12:13:03,PRES-2028-DEM,ACCT015,ACCT021,60,13,buy,clean
T003263,2026-06-01 12:13:06,SP500-ABOVE-6000-JUN,ACCT037,ACCT033,59,109,sell,clean
T003264,2026-06-01 12:13:09,SP500-ABOVE-6000-JUN,ACCT004,ACCT018,55,25,buy,clean
T003265,2026-06-01 12:13:12,PRES-2028-DEM,ACCT032,ACCT003,56,155,buy,clean
T003266,2026-06-01 12:13:15,SP500-ABOVE-6000-JUN,ACCT019,ACCT038,56,159,buy,clean
T003267,2026-06-01 12:13:18,PRES-2028-DEM,ACCT023,ACCT040,46,29,sell,clean
T003268,2026-06-01 12:13:21,PRES-2028-DEM,ACCT020,ACCT001,40,190,sell,clean
T003269,2026-06-01 12:13:24,PRES-2028-DEM,ACCT039,ACCT010,76,28,sell,clean
T003270,2026-06-01 12:13:27,PRES-2028-DEM,ACCT030,ACCT008,47,40,buy,clean
T003271,2026-06-01 12:13:30,FED-CUT-JUL26,ACCT019,ACCT016,52,109,sell,clean
T003272,2026-06-01 12:13:33,PRES-2028-DEM,ACCT026,ACCT006,75,87,buy,clean
T003273,2026-06-01 12:13:36,FED-CUT-JUL26,ACCT022,ACCT010,24,14,buy,clean
T003274,2026-06-01 12:13:39,SP500-ABOVE-6000-JUN,ACCT021,ACCT008,75,92,sell,clean
T003275,2026-06-01 12:13:42,FED-CUT-JUL26,ACCT030,ACCT005,54,22,buy,clean
T003276,2026-06-01 12:13:45,PRES-2028-DEM,ACCT024,ACCT013,42,179,buy,clean
T003277,2026-06-01 12:13:48,SP500-ABOVE-6000-JUN,ACCT038,ACCT021,73,108,sell,clean
T003278,2026-06-01 12:13:51,PRES-2028-DEM,ACCT010,ACCT007,47,38,sell,clean
T003279,2026-06-01 12:13:54,SP500-ABOVE-6000-JUN,ACCT022,ACCT008,44,9,sell,clean
T003280,2026-06-01 12:13:57,SP500-ABOVE-6000-JUN,ACCT033,ACCT003,50,156,buy,clean
T003281,2026-06-01 12:14:00,SP500-ABOVE-6000-JUN,ACCT016,ACCT015,58,61,buy,clean
T003282,2026-06-01 12:14:03,PRES-2028-DEM,ACCT030,ACCT004,72,73,buy,clean
T003283,2026-06-01 12:14:06,FED-CUT-JUL26,ACCT003,ACCT010,61,192,sell,clean
T003284,2026-06-01 12:14:09,FED-CUT-JUL26,ACCT040,ACCT011,32,58,buy,clean
T003285,2026-06-01 12:14:12,SP500-ABOVE-6000-JUN,ACCT024,ACCT025,37,155,sell,clean
T003286,2026-06-01 12:14:15,FED-CUT-JUL26,ACCT016,ACCT037,51,18,buy,clean
T003287,2026-06-01 12:14:18,SP500-ABOVE-6000-JUN,ACCT036,ACCT013,50,125,buy,clean
T003288,2026-06-01 12:14:21,SP500-ABOVE-6000-JUN,ACCT017,ACCT020,60,184,sell,clean
T003289,2026-06-01 12:14:24,FED-CUT-JUL26,ACCT030,ACCT002,37,98,sell,clean
T003290,2026-06-01 12:14:27,PRES-2028-DEM,ACCT031,ACCT035,57,38,buy,clean
T003291,2026-06-01 12:14:30,PRES-2028-DEM,ACCT027,ACCT002,52,162,sell,clean
T003292,2026-06-01 12:14:33,PRES-2028-DEM,ACCT008,ACCT002,74,57,sell,clean
T003293,2026-06-01 12:14:36,SP500-ABOVE-6000-JUN,ACCT001,ACCT036,62,13,buy,clean
T003294,2026-06-01 12:14:39,SP500-ABOVE-6000-JUN,ACCT002,ACCT023,69,171,sell,clean
T003295,2026-06-01 12:14:42,PRES-2028-DEM,ACCT018,ACCT038,31,130,buy,clean
T003296,2026-06-01 12:14:45,SP500-ABOVE-6000-JUN,ACCT039,ACCT026,49,126,sell,clean
T003297,2026-06-01 12:14:48,SP500-ABOVE-6000-JUN,ACCT008,ACCT038,52,91,buy,clean
T003298,2026-06-01 12:14:51,SP500-ABOVE-6000-JUN,ACCT037,ACCT030,55,172,buy,clean
T003299,2026-06-01 12:14:54,PRES-2028-DEM,ACCT028,ACCT030,49,185,sell,clean
T003300,2026-06-01 12:14:57,SP500-ABOVE-6000-JUN,ACCT009,ACCT008,35,131,sell,clean
T003301,2026-06-01 12:15:00,FED-CUT-JUL26,ACCT040,ACCT022,44,138,buy,clean
T003302,2026-06-01 12:15:03,PRES-2028-DEM,ACCT012,ACCT023,52,21,buy,clean
T003303,2026-06-01 12:15:06,SP500-ABOVE-6000-JUN,ACCT008,ACCT010,39,148,buy,clean
