order_id,timestamp,market_id,account_id,side,price,quantity,action,label
O003004,2026-06-01 12:00:09,SP500-ABOVE-6000-JUN,ACCT030,buy,32,136,fill,clean
O003005,2026-06-01 12:00:12,SP500-ABOVE-6000-JUN,ACCT020,buy,56,96,fill,clean
O003006,2026-06-01 12:00:15,SP500-ABOVE-6000-JUN,ACCT025,sell,67,68,fill,clean
O003007,2026-06-01 12:00:18,PRES-2028-DEM,ACCT012,buy,72,24,cancel,clean
O003008,2026-06-01 12:00:21,SP500-ABOVE-6000-JUN,ACCT019,buy,42,6,fill,clean
O003009,2026-06-01 12:00:24,PRES-2028-DEM,ACCT031,sell,26,147,fill,clean
O003010,2026-06-01 12:00:27,SP500-ABOVE-6000-JUN,ACCT009,buy,71,61,cancel,clean
O003011,2026-06-01 12:00:30,FED-CUT-JUL26,ACCT014,buy,50,78,cancel,clean
O003012,2026-06-01 12:00:33,SP500-ABOVE-6000-JUN,ACCT014,buy,32,111,fill,clean
O003013,2026-06-01 12:00:36,FED-CUT-JUL26,ACCT008,buy,53,30,fill,clean
O003014,2026-06-01 12:00:39,PRES-2028-DEM,ACCT003,buy,37,24,fill,clean
O003015,2026-06-01 12:00:42,FED-CUT-JUL26,ACCT038,buy,62,98,fill,clean
O003016,2026-06-01 12:00:45,FED-CUT-JUL26,ACCT005,buy,70,56,fill,clean
O003017,2026-06-01 12:00:48,FED-CUT-JUL26,ACCT032,sell,66,14,cancel,clean
O003018,2026-06-01 12:00:51,SP500-ABOVE-6000-JUN,ACCT033,buy,62,123,fill,clean
O003019,2026-06-01 12:00:54,FED-CUT-JUL26,ACCT018,buy,58,68,fill,clean
O003020,2026-06-01 12:00:57,FED-CUT-JUL26,ACCT004,sell,61,127,fill,clean
O003021,2026-06-01 12:01:00,SP500-ABOVE-6000-JUN,ACCT025,buy,33,54,fill,clean
O003022,2026-06-01 12:01:03,PRES-2028-DEM,ACCT021,buy,46,113,cancel,clean
O003023,2026-06-01 12:01:06,PRES-2028-DEM,ACCT026,sell,34,119,fill,clean
O003024,2026-06-01 12:01:09,FED-CUT-JUL26,ACCT009,buy,59,64,fill,clean
O003025,2026-06-01 12:01:12,FED-CUT-JUL26,ACCT038,buy,50,127,cancel,clean
O003026,2026-06-01 12:01:15,PRES-2028-DEM,ACCT014,sell,47,8,cancel,clean
O003027,2026-06-01 12:01:18,FED-CUT-JUL26,ACCT016,buy,40,120,fill,clean
O003028,2026-06-01 12:01:21,SP500-ABOVE-6000-JUN,ACCT036,sell,50,87,cancel,clean
O003029,2026-06-01 12:01:24,FED-CUT-JUL26,ACCT014,buy,69,80,fill,clean
O003030,2026-06-01 12:01:27,PRES-2028-DEM,ACCT026,buy,50,145,cancel,clean
O003031,2026-06-01 12:01:30,PRES-2028-DEM,ACCT017,sell,49,113,fill,clean
O003032,2026-06-01 12:01:33,FED-CUT-JUL26,ACCT026,buy,47,60,fill,clean
O003033,2026-06-01 12:01:36,PRES-2028-DEM,ACCT037,buy,53,114,fill,clean
O003034,2026-06-01 12:01:39,PRES-2028-DEM,ACCT018,buy,57,65,cancel,clean
O003035,2026-06-01 12:01:42,FED-CUT-JUL26,ACCT005,sell,44,19,fill,clean
O003036,2026-06-01 12:01:45,FED-CUT-JUL26,ACCT006,buy,75,133,fill,clean
O003037,2026-06-01 12:01:48,FED-CUT-JUL26,ACCT017,sell,65,45,cancel,clean
O003038,2026-06-01 12:01:51,SP500-ABOVE-6000-JUN,ACCT029,sell,49,23,cancel,clean
O003039,2026-06-01 12:01:54,PRES-2028-DEM,ACCT022,sell,37,146,fill,clean
O003040,2026-06-01 12:01:57,FED-CUT-JUL26,ACCT009,sell,52,39,fill,clean
O003041,2026-06-01 12:02:00,PRES-2028-DEM,ACCT029,buy,61,54,fill,clean
O003042,2026-06-01 12:02:03,SP500-ABOVE-6000-JUN,ACCT002,sell,65,150,fill,clean
O003043,2026-06-01 12:02:06,PRES-2028-DEM,ACCT005,buy,59,49,fill,clean
O003044,2026-06-01 12:02:09,SP500-ABOVE-6000-JUN,ACCT013,sell,72,122,cancel,clean
O003045,2026-06-01 12:02:12,PRES-2028-DEM,ACCT008,sell,62,79,cancel,clean
O003046,2026-06-01 12:02:15,SP500-ABOVE-6000-JUN,ACCT009,sell,69,22,cancel,clean
O003047,2026-06-01 12:02:18,SP500-ABOVE-6000-JUN,ACCT001,buy,44,29,fill,clean
O003048,2026-06-01 12:02:21,SP500-ABOVE-6000-JUN,ACCT038,sell,59,48,fill,clean
O003049,2026-06-01 12:02:24,SP500-ABOVE-6000-JUN,ACCT033,sell,35,125,cancel,clean
O003050,2026-06-01 12:02:27,SP500-ABOVE-6000-JUN,ACCT040,buy,51,73,fill,clean
O003051,2026-06-01 12:02:30,FED-CUT-JUL26,ACCT037,sell,44,78,fill,clean
O003052,2026-06-01 12:02:33,PRES-2028-DEM,ACCT010,sell,32,139,fill,clean
O003053,2026-06-01 12:02:36,PRES-2028-DEM,ACCT032,sell,30,147,cancel,clean
O003054,2026-06-01 12:02:39,PRES-2028-DEM,ACCT030,sell,43,121,fill,clean
O003055,2026-06-01 12:02:42,PRES-2028-DEM,ACCT003,sell,40,134,cancel,clean
O003056,2026-06-01 12:02:45,FED-CUT-JUL26,ACCT005,buy,51,77,cancel,clean
O003057,2026-06-01 12:02:48,FED-CUT-JUL26,ACCT037,buy,45,118,fill,clean
O003058,2026-06-01 12:02:51,FED-CUT-JUL26,ACCT016,buy,40,128,cancel,clean
O003059,2026-06-01 12:02:54,SP500-ABOVE-6000-JUN,ACCT001,sell,41,15,fill,clean
O003060,2026-06-01 12:02:57,SP500-ABOVE-6000-JUN,ACCT036,buy,56,8,fill,clean
O003061,2026-06-01 12:03:00,PRES-2028-DEM,ACCT027,sell,53,5,fill,clean
O003062,2026-06-01 12:03:03,FED-CUT-JUL26,ACCT005,sell,47,105,fill,clean
O003063,2026-06-01 12:03:06,SP500-ABOVE-6000-JUN,ACCT031,buy,46,3,cancel,clean
O003064,2026-06-01 12:03:09,SP500-ABOVE-6000-JUN,ACCT028,sell,57,149,fill,clean
O003065,2026-06-01 12:03:12,PRES-2028-DEM,ACCT033,sell,39,70,fill,clean
O003066,2026-06-01 12:03:15,SP500-ABOVE-6000-JUN,ACCT023,sell,35,16,cancel,clean
O003067,2026-06-01 12:03:18,FED-CUT-JUL26,ACCT024,sell,57,71,fill,clean
O003068,2026-06-01 12:03:21,SP500-ABOVE-6000-JUN,ACCT031,sell,49,148,fill,clean
O003069,2026-06-01 12:03:24,PRES-2028-DEM,ACCT028,buy,55,46,fill,clean
O003070,2026-06-01 12:03:27,PRES-2028-DEM,ACCT011,sell,63,96,cancel,clean
O003071,2026-06-01 12:03:30,PRES-2028-DEM,ACCT003,sell,37,98,fill,clean
O003072,2026-06-01 12:03:33,PRES-2028-DEM,ACCT031,sell,64,95,fill,clean
O003073,2026-06-01 12:03:36,FED-CUT-JUL26,ACCT023,buy,51,54,fill,clean
O003074,2026-06-01 12:03:39,FED-CUT-JUL26,ACCT009,sell,63,39,fill,clean
O003075,2026-06-01 12:03:42,FED-CUT-JUL26,ACCT015,buy,29,128,fill,clean
O003076,2026-06-01 12:03:45,PRES-2028-DEM,ACCT001,buy,53,140,fill,clean
O003077,2026-06-01 12:03:48,FED-CUT-JUL26,ACCT018,buy,75,51,fill,clean
O003078,2026-06-01 12:03:51,PRES-2028-DEM,ACCT026,sell,40,22,fill,clean
O003079,2026-06-01 12:03:54,SP500-ABOVE-6000-JUN,ACCT007,sell,48,135,cancel,clean
O003080,2026-06-01 12:03:57,SP500-ABOVE-6000-JUN,ACCT025,buy,51,76,fill,clean
O003081,2026-06-01 12:04:00,SP500-ABOVE-6000-JUN,ACCT032,sell,71,139,cancel,clean
O003082,2026-06-01 12:04:03,FED-CUT-JUL26,ACCT013,sell,51,110,fill,clean
O003083,2026-06-01 12:04:06,FED-CUT-JUL26,ACCT015,buy,80,117,fill,clean
O003084,2026-06-01 12:04:09,SP500-ABOVE-6000-JUN,ACCT016,buy,36,43,fill,clean
O003085,2026-06-01 12:04:12,SP500-ABOVE-6000-JUN,ACCT002,buy,38,33,fill,clean
O003086,2026-06-01 12:04:15,FED-CUT-JUL26,ACCT015,sell,60,77,fill,clean
O003087,2026-06-01 12:04:18,FED-CUT-JUL26,ACCT010,buy,36,144,fill,clean
O003088,2026-06-01 12:04:21,SP500-ABOVE-6000-JUN,ACCT020,buy,49,38,cancel,clean
O003089,2026-06-01 12:04:24,FED-CUT-JUL26,ACCT029,buy,56,76,fill,clean
O003090,2026-06-01 12:04:27,SP500-ABOVE-6000-JUN,ACCT013,buy,44,143,fill,clean
O003091,2026-06-01 12:04:30,FED-CUT-JUL26,ACCT005,buy,65,121,fill,clean
O003092,2026-06-01 12:04:33,FED-CUT-JUL26,ACCT030,buy,56,53,fill,clean
O003093,2026-06-01 12:04:36,FED-CUT-JUL26,ACCT011,buy,59,53,fill,clean
O003094,2026-06-01 12:04:39,SP500-ABOVE-6000-JUN,ACCT001,sell,43,25,fill,clean
O003095,2026-06-01 12:04:42,PRES-2028-DEM,ACCT014,sell,63,40,fill,clean
O003096,2026-06-01 12:04:45,FED-CUT-JUL26,ACCT040,sell,38,93,fill,clean
O003097,2026-06-01 12:04:48,FED-CUT-JUL26,ACCT032,buy,48,25,cancel,clean
O003098,2026-06-01 12:04:51,FED-CUT-JUL26,ACCT018,buy,56,108,fill,clean
O003099,2026-06-01 12:04:54,SP500-ABOVE-6000-JUN,ACCT036,sell,39,15,cancel,clean
O003100,2026-06-01 12:04:57,SP500-ABOVE-6000-JUN,ACCT028,sell,49,89,cancel,clean
O003101,2026-06-01 12:05:00,PRES-2028-DEM,ACCT006,sell,57,136,cancel,clean
O003102,2026-06-01 12:05:03,SP500-ABOVE-6000-JUN,ACCT039,buy,48,104,fill,clean
O003103,2026-06-01 12:05:06,SP500-ABOVE-6000-JUN,ACCT016,buy,51,12,fill,clean
O003104,2026-06-01 12:05:09,SP500-ABOVE-6000-JUN,ACCT015,sell,71,77,cancel,clean
O003105,2026-06-01 12:05:12,PRES-2028-DEM,ACCT007,buy,47,92,fill,clean
O003106,2026-06-01 12:05:15,PRES-2028-DEM,ACCT020,sell,55,108,fill,clean
O003107,2026-06-01 12:05:18,FED-CUT-JUL26,ACCT026,sell,41,67,fill,clean
O003108,2026-06-01 12:05:21,FED-CUT-JUL26,ACCT012,buy,63,46,fill,clean
O003109,2026-06-01 12:05:24,FED-CUT-JUL26,ACCT036,sell,28,105,cancel,clean
O003110,2026-06-01 12:05:27,SP500-ABOVE-6000-JUN,ACCT034,sell,47,57,fill,clean
O003111,2026-06-01 12:05:30,FED-CUT-JUL26,ACCT015,buy,59,132,fill,clean
O003112,2026-06-01 12:05:33,SP500-ABOVE-6000-JUN,ACCT007,buy,59,8,fill,clean
O003113,2026-06-01 12:05:36,FED-CUT-JUL26,ACCT006,sell,58,76,fill,clean
O003114,2026-06-01 12:05:39,SP500-ABOVE-6000-JUN,ACCT023,buy,41,87,fill,clean
O003115,2026-06-01 12:05:42,PRES-2028-DEM,ACCT033,buy,36,111,cancel,clean
O003116,2026-06-01 12:05:45,FED-CUT-JUL26,ACCT011,buy,50,143,cancel,clean
O003117,2026-06-01 12:05:48,FED-CUT-JUL26,ACCT010,buy,40,57,fill,clean
O003118,2026-06-01 12:05:51,PRES-2028-DEM,ACCT003,sell,61,14,cancel,clean
O003119,2026-06-01 12:05:54,PRES-2028-DEM,ACCT010,sell,44,115,fill,clean
O003120,2026-06-01 12:05:57,PRES-2028-DEM,ACCT003,buy,61,59,cancel,clean
O003121,2026-06-01 12:06:00,FED-CUT-JUL26,ACCT008,buy,45,31,fill,clean
O003122,2026-06-01 12:06:03,PRES-2028-DEM,ACCT040,buy,53,57,fill,clean
O003123,2026-06-01 12:06:06,PRES-2028-DEM,ACCT004,buy,40,110,cancel,clean
O003124,2026-06-01 12:06:09,PRES-2028-DEM,ACCT038,buy,39,100,fill,clean
O003125,2026-06-01 12:06:12,SP500-ABOVE-6000-JUN,ACCT006,buy,52,17,fill,clean
O003126,2026-06-01 12:06:15,PRES-2028-DEM,ACCT017,buy,50,66,cancel,clean
O003127,2026-06-01 12:06:18,FED-CUT-JUL26,ACCT003,sell,32,142,cancel,clean
O003128,2026-06-01 12:06:21,FED-CUT-JUL26,ACCT001,sell,58,86,cancel,clean
O003129,2026-06-01 12:06:24,SP500-ABOVE-6000-JUN,ACCT026,sell,33,111,fill,clean
O003130,2026-06-01 12:06:27,PRES-2028-DEM,ACCT017,sell,44,37,fill,clean
O003131,2026-06-01 12:06:30,FED-CUT-JUL26,ACCT030,sell,63,114,cancel,clean
O003132,2026-06-01 12:06:33,PRES-2028-DEM,ACCT025,sell,35,22,cancel,clean
O003133,2026-06-01 12:06:36,FED-CUT-JUL26,ACCT034,buy,66,103,fill,clean
O003134,2026-06-01 12:06:39,FED-CUT-JUL26,ACCT039,buy,73,115,cancel,clean
O003135,2026-06-01 12:06:42,PRES-2028-DEM,ACCT001,sell,63,49,fill,clean
O003136,2026-06-01 12:06:45,SP500-ABOVE-6000-JUN,ACCT003,sell,38,32,fill,clean
O003137,2026-06-01 12:06:48,FED-CUT-JUL26,ACCT005,buy,27,94,cancel,clean
O003138,2026-06-01 12:06:51,FED-CUT-JUL26,ACCT012,sell,64,52,fill,clean
O003139,2026-06-01 12:06:54,FED-CUT-JUL26,ACCT005,sell,50,116,fill,clean
O003140,2026-06-01 12:06:57,FED-CUT-JUL26,ACCT013,sell,48,23,fill,clean
O003141,2026-06-01 12:07:00,PRES-2028-DEM,ACCT010,sell,58,63,fill,clean
O003142,2026-06-01 12:07:03,SP500-ABOVE-6000-JUN,ACCT015,sell,34,28,cancel,clean
O003143,2026-06-01 12:07:06,FED-CUT-JUL26,ACCT017,buy,33,51,fill,clean
O003144,2026-06-01 12:07:09,SP500-ABOVE-6000-JUN,ACCT010,buy,41,25,cancel,clean
O003145,2026-06-01 12:07:12,FED-CUT-JUL26,ACCT001,buy,58,11,cancel,clean
O003146,2026-06-01 12:07:15,SP500-ABOVE-6000-JUN,ACCT034,sell,44,112,cancel,clean
O003147,2026-06-01 12:07:18,SP500-ABOVE-6000-JUN,ACCT027,buy,49,55,cancel,clean
O003148,2026-06-01 12:07:21,FED-CUT-JUL26,ACCT021,buy,47,80,fill,clean
O003149,2026-06-01 12:07:24,PRES-2028-DEM,ACCT022,buy,55,12,cancel,clean
O003150,2026-06-01 12:07:27,FED-CUT-JUL26,ACCT001,buy,69,68,fill,clean
O003151,2026-06-01 12:07:30,FED-CUT-JUL26,ACCT020,sell,40,83,cancel,clean
O003152,2026-06-01 12:07:33,SP500-ABOVE-6000-JUN,ACCT014,sell,43,19,fill,clean
O003153,2026-06-01 12:07:36,PRES-2028-DEM,ACCT009,sell,55,25,fill,clean
O003154,2026-06-01 12:07:39,PRES-2028-DEM,ACCT001,buy,22,32,fill,clean
O003155,2026-06-01 12:07:42,FED-CUT-JUL26,ACCT023,sell,44,119,fill,clean
O003156,2026-06-01 12:07:45,PRES-2028-DEM,ACCT024,buy,40,59,fill,clean
O003157,2026-06-01 12:07:48,PRES-2028-DEM,ACCT006,buy,47,7,cancel,clean
O003158,2026-06-01 12:07:51,SP500-ABOVE-6000-JUN,ACCT035,sell,60,92,cancel,clean
O003159,2026-06-01 12:07:54,SP500-ABOVE-6000-JUN,ACCT004,sell,35,34,fill,clean
O003160,2026-06-01 12:07:57,SP500-ABOVE-6000-JUN,ACCT033,buy,50,33,fill,clean
O003161,2026-06-01 12:08:00,FED-CUT-JUL26,ACCT012,buy,47,59,cancel,clean
O003162,2026-06-01 12:08:03,FED-CUT-JUL26,ACCT014,sell,56,31,cancel,clean
O003163,2026-06-01 12:08:06,SP500-ABOVE-6000-JUN,ACCT032,sell,35,66,fill,clean
O003164,2026-06-01 12:08:09,PRES-2028-DEM,ACCT001,sell,65,1,fill,clean
O003165,2026-06-01 12:08:12,FED-CUT-JUL26,ACCT035,buy,81,33,fill,clean
O003166,2026-06-01 12:08:15,PRES-2028-DEM,ACCT009,sell,38,110,fill,clean
O003167,2026-06-01 12:08:18,PRES-2028-DEM,ACCT037,sell,51,43,fill,clean
O003168,2026-06-01 12:08:21,PRES-2028-DEM,ACCT013,buy,40,65,fill,clean
O003169,2026-06-01 12:08:24,FED-CUT-JUL26,ACCT034,buy,47,80,cancel,clean
O003170,2026-06-01 12:08:27,FED-CUT-JUL26,ACCT016,sell,57,120,fill,clean
O003171,2026-06-01 12:08:30,PRES-2028-DEM,ACCT034,sell,67,25,fill,clean
O003172,2026-06-01 12:08:33,FED-CUT-JUL26,ACCT011,sell,59,19,fill,clean
O003173,2026-06-01 12:08:36,FED-CUT-JUL26,ACCT022,sell,46,148,fill,clean
O003174,2026-06-01 12:08:39,FED-CUT-JUL26,ACCT024,buy,56,144,fill,clean
O003175,2026-06-01 12:08:42,PRES-2028-DEM,ACCT036,buy,53,7,cancel,clean
O003176,2026-06-01 12:08:45,SP500-ABOVE-6000-JUN,ACCT039,buy,69,4,fill,clean
O003177,2026-06-01 12:08:48,FED-CUT-JUL26,ACCT015,buy,52,28,fill,clean
O003178,2026-06-01 12:08:51,SP500-ABOVE-6000-JUN,ACCT040,sell,69,41,cancel,clean
O003179,2026-06-01 12:08:54,FED-CUT-JUL26,ACCT025,buy,50,65,cancel,clean
O003180,2026-06-01 12:08:57,SP500-ABOVE-6000-JUN,ACCT031,sell,65,58,fill,clean
O003181,2026-06-01 12:09:00,PRES-2028-DEM,ACCT029,sell,39,47,cancel,clean
O003182,2026-06-01 12:09:03,SP500-ABOVE-6000-JUN,ACCT028,buy,52,79,fill,clean
O003183,2026-06-01 12:09:06,PRES-2028-DEM,ACCT018,buy,49,93,fill,clean
O003184,2026-06-01 12:09:09,FED-CUT-JUL26,ACCT032,buy,63,120,fill,clean
O003185,2026-06-01 12:09:12,PRES-2028-DEM,ACCT012,buy,45,106,fill,clean
O003186,2026-06-01 12:09:15,SP500-ABOVE-6000-JUN,ACCT003,buy,62,135,fill,clean
O003187,2026-06-01 12:09:18,SP500-ABOVE-6000-JUN,ACCT013,buy,44,106,fill,clean
O003188,2026-06-01 12:09:21,FED-CUT-JUL26,ACCT023,sell,54,101,cancel,clean
O003189,2026-06-01 12:09:24,FED-CUT-JUL26,ACCT029,sell,56,21,fill,clean
O003190,2026-06-01 12:09:27,SP500-ABOVE-6000-JUN,ACCT017,buy,29,7,cancel,clean
O003191,2026-06-01 12:09:30,PRES-2028-DEM,ACCT021,sell,65,59,fill,clean
O003192,2026-06-01 12:09:33,FED-CUT-JUL26,ACCT031,buy,71,135,fill,clean
O003193,2026-06-01 12:09:36,PRES-2028-DEM,ACCT039,buy,64,31,fill,clean
O003194,2026-06-01 12:09:39,SP500-ABOVE-6000-JUN,ACCT031,buy,47,57,fill,clean
O003195,2026-06-01 12:09:42,PRES-2028-DEM,ACCT017,buy,65,8,fill,clean
O003196,2026-06-01 12:09:45,PRES-2028-DEM,ACCT014,sell,56,52,cancel,clean
O003197,2026-06-01 12:09:48,FED-CUT-JUL26,ACCT016,buy,42,56,cancel,clean
O003198,2026-06-01 12:09:51,PRES-2028-DEM,ACCT022,buy,35,38,cancel,clean
O003199,2026-06-01 12:09:54,SP500-ABOVE-6000-JUN,ACCT032,buy,45,112,fill,clean
O003200,2026-06-01 12:09:57,SP500-ABOVE-6000-JUN,ACCT031,sell,60,145,fill,clean
O003201,2026-06-01 12:10:00,PRES-2028-DEM,ACCT017,buy,49,65,fill,clean
O003202,2026-06-01 12:10:03,FED-CUT-JUL26,ACCT002,sell,78,89,fill,clean
O003203,2026-06-01 12:10:06,SP500-ABOVE-6000-JUN,ACCT022,sell,54,111,cancel,clean
O003204,2026-06-01 12:10:09,PRES-2028-DEM,ACCT039,buy,29,47,fill,clean
O003205,2026-06-01 12:10:12,SP500-ABOVE-6000-JUN,ACCT030,sell,38,65,fill,clean
O003206,2026-06-01 12:10:15,SP500-ABOVE-6000-JUN,ACCT032,buy,43,106,cancel,clean
O003207,2026-06-01 12:10:18,FED-CUT-JUL26,ACCT003,buy,42,104,cancel,clean
O003208,2026-06-01 12:10:21,FED-CUT-JUL26,ACCT034,sell,41,53,cancel,clean
O003209,2026-06-01 12:10:24,SP500-ABOVE-6000-JUN,ACCT017,buy,48,133,cancel,clean
O003210,2026-06-01 12:10:27,FED-CUT-JUL26,ACCT019,buy,59,68,fill,clean
O003211,2026-06-01 12:10:30,FED-CUT-JUL26,ACCT025,buy,50,66,fill,clean
O003212,2026-06-01 12:10:33,PRES-2028-DEM,ACCT018,sell,39,11,fill,clean
O003213,2026-06-01 12:10:36,SP500-ABOVE-6000-JUN,ACCT003,buy,49,119,fill,clean
O003214,2026-06-01 12:10:39,FED-CUT-JUL26,ACCT008,buy,31,93,fill,clean
O003215,2026-06-01 12:10:42,SP500-ABOVE-6000-JUN,ACCT013,sell,39,57,fill,clean
O003216,2026-06-01 12:10:45,SP500-ABOVE-6000-JUN,ACCT016,buy,74,8,fill,clean
O003217,2026-06-01 12:10:48,SP500-ABOVE-6000-JUN,ACCT014,sell,40,42,fill,clean
O003218,2026-06-01 12:10:51,PRES-2028-DEM,ACCT019,buy,64,33,fill,clean
O003219,2026-06-01 12:10:54,SP500-ABOVE-6000-JUN,ACCT004,buy,30,78,fill,clean
O003220,2026-06-01 12:10:57,PRES-2028-DEM,ACCT029,sell,81,56,cancel,clean
O003221,2026-06-01 12:11:00,FED-CUT-JUL26,ACCT022,sell,35,84,fill,clean
O003222,2026-06-01 12:11:03,PRES-2028-DEM,ACCT028,buy,46,71,cancel,clean
O003223,2026-06-01 12:11:06,SP500-ABOVE-6000-JUN,ACCT027,sell,49,136,cancel,clean
O003224,2026-06-01 12:11:09,SP500-ABOVE-6000-JUN,ACCT037,buy,40,109,cancel,clean
O003225,2026-06-01 12:11:12,SP500-ABOVE-6000-JUN,ACCT001,sell,64,76,fill,clean
O003226,2026-06-01 12:11:15,FED-CUT-JUL26,ACCT017,buy,34,74,fill,clean
O003227,2026-06-01 12:11:18,FED-CUT-JUL26,ACCT023,sell,48,54,fill,clean
O003228,2026-06-01 12:11:21,FED-CUT-JUL26,ACCT029,buy,38,113,cancel,clean
O003229,2026-06-01 12:11:24,FED-CUT-JUL26,ACCT019,sell,46,31,fill,clean
O003230,2026-06-01 12:11:27,SP500-ABOVE-6000-JUN,ACCT040,sell,34,10,fill,clean
O003231,2026-06-01 12:11:30,PRES-2028-DEM,ACCT030,sell,39,68,cancel,clean
O003232,2026-06-01 12:11:33,PRES-2028-DEM,ACCT010,buy,64,85,fill,clean
O003233,2026-06-01 12:11:36,PRES-2028-DEM,ACCT040,sell,41,6,fill,clean
O003234,2026-06-01 12:11:39,PRES-2028-DEM,ACCT019,buy,61,95,cancel,clean
O003235,2026-06-01 12:11:42,SP500-ABOVE-6000-JUN,ACCT022,buy,65,73,cancel,clean
O003236,2026-06-01 12:11:45,FED-CUT-JUL26,ACCT028,sell,39,48,cancel,clean
O003237,2026-06-01 12:11:48,FED-CUT-JUL26,ACCT027,sell,70,131,fill,clean
O003238,2026-06-01 12:11:51,SP500-ABOVE-6000-JUN,ACCT033,buy,70,107,cancel,clean
O003239,2026-06-01 12:11:54,PRES-2028-DEM,ACCT011,sell,52,24,fill,clean
O003240,2026-06-01 12:11:57,SP500-ABOVE-6000-JUN,ACCT005,buy,61,108,fill,clean
O003241,2026-06-01 12:12:00,SP500-ABOVE-6000-JUN,ACCT024,buy,45,96,cancel,clean
O003242,2026-06-01 12:12:03,SP500-ABOVE-6000-JUN,ACCT011,buy,52,104,fill,clean
O003243,2026-06-01 12:12:06,PRES-2028-DEM,ACCT016,sell,32,128,fill,clean
O003244,2026-06-01 12:12:09,PRES-2028-DEM,ACCT036,buy,45,137,fill,clean
O003245,2026-06-01 12:12:12,SP500-ABOVE-6000-JUN,ACCT028,sell,46,104,fill,clean
O003246,2026-06-01 12:12:15,FED-CUT-JUL26,ACCT019,buy,47,48,cancel,clean
O003247,2026-06-01 12:12:18,FED-CUT-JUL26,ACCT002,sell,50,66,fill,clean
O003248,2026-06-01 12:12:21,SP500-ABOVE-6000-JUN,ACCT029,buy,33,84,fill,clean
O003249,2026-06-01 12:12:24,SP500-ABOVE-6000-JUN,ACCT025,sell,58,135,fill,clean
O003250,2026-06-01 12:12:27,PRES-2028-DEM,ACCT006,buy,60,84,fill,clean
O003251,2026-06-01 12:12:30,FED-CUT-JUL26,ACCT025,buy,43,150,cancel,clean
O003252,2026-06-01 12:12:33,SP500-ABOVE-6000-JUN,ACCT034,sell,79,17,cancel,clean
O003253,2026-06-01 12:12:36,PRES-2028-DEM,ACCT018,buy,36,99,fill,clean
O003254,2026-06-01 12:12:39,PRES-2028-DEM,ACCT025,buy,58,17,fill,clean
O003255,2026-06-01 12:12:42,FED-CUT-JUL26,ACCT004,buy,15,68,cancel,clean
O003256,2026-06-01 12:12:45,FED-CUT-JUL26,ACCT024,sell,25,118,fill,clean
O003257,2026-06-01 12:12:48,SP500-ABOVE-6000-JUN,ACCT031,sell,42,109,fill,clean
O003258,2026-06-01 12:12:51,FED-CUT-JUL26,ACCT003,sell,62,95,fill,clean
O003259,2026-06-01 12:12:54,FED-CUT-JUL26,ACCT004,buy,58,75,fill,clean
O003260,2026-06-01 12:12:57,SP500-ABOVE-6000-JUN,ACCT004,buy,54,64,fill,clean
O003261,2026-06-01 12:13:00,SP500-ABOVE-6000-JUN,ACCT027,sell,43,96,fill,clean
O003262,2026-06-01 12:13:03,PRES-2028-DEM,ACCT013,sell,39,48,cancel,clean
O003263,2026-06-01 12:13:06,SP500-ABOVE-6000-JUN,ACCT012,buy,39,126,fill,clean
O003264,2026-06-01 12:13:09,SP500-ABOVE-6000-JUN,ACCT003,sell,55,130,fill,clean
O003265,2026-06-01 12:13:12,PRES-2028-DEM,ACCT023,sell,51,118,cancel,clean
O003266,2026-06-01 12:13:15,SP500-ABOVE-6000-JUN,ACCT009,sell,39,122,fill,clean
O003267,2026-06-01 12:13:18,PRES-2028-DEM,ACCT021,buy,46,129,cancel,clean
O003268,2026-06-01 12:13:21,PRES-2028-DEM,ACCT015,buy,40,11,fill,clean
O003269,2026-06-01 12:13:24,PRES-2028-DEM,ACCT019,sell,29,87,cancel,clean
O003270,2026-06-01 12:13:27,PRES-2028-DEM,ACCT016,sell,62,22,fill,clean
O003271,2026-06-01 12:13:30,FED-CUT-JUL26,ACCT026,sell,42,12,fill,clean
O003272,2026-06-01 12:13:33,PRES-2028-DEM,ACCT010,sell,32,65,fill,clean
O003273,2026-06-01 12:13:36,FED-CUT-JUL26,ACCT031,sell,63,15,fill,clean
O003274,2026-06-01 12:13:39,SP500-ABOVE-6000-JUN,ACCT003,sell,51,110,fill,clean
O003275,2026-06-01 12:13:42,FED-CUT-JUL26,ACCT030,sell,18,52,cancel,clean
O003276,2026-06-01 12:13:45,PRES-2028-DEM,ACCT024,buy,46,70,fill,clean
O003277,2026-06-01 12:13:48,SP500-ABOVE-6000-JUN,ACCT004,sell,45,114,fill,clean
O003278,2026-06-01 12:13:51,PRES-2028-DEM,ACCT026,buy,41,68,fill,clean
O003279,2026-06-01 12:13:54,SP500-ABOVE-6000-JUN,ACCT005,buy,47,83,cancel,clean
O003280,2026-06-01 12:13:57,SP500-ABOVE-6000-JUN,ACCT019,buy,44,101,cancel,clean
O003281,2026-06-01 12:14:00,SP500-ABOVE-6000-JUN,ACCT031,sell,49,95,fill,clean
O003282,2026-06-01 12:14:03,PRES-2028-DEM,ACCT017,sell,50,60,fill,clean
O003283,2026-06-01 12:14:06,FED-CUT-JUL26,ACCT004,sell,57,29,cancel,clean
O003284,2026-06-01 12:14:09,FED-CUT-JUL26,ACCT006,sell,44,115,fill,clean
